"","RT_or_not","t_hash","t_mention","t_sentiment","V5","V6","V7","t_link"
"727",0,4,0,2,0,0,0,1
"728",0,4,0,3,0,0,0,1
"729",0,4,0,2,0,0,0,1
"730",0,4,0,2,0,0,0,1
"731",0,4,0,1,1,0,0,1
"732",0,4,0,2,0,2,1,1
"733",0,4,0,2,0,1,1,1
"734",0,4,0,2,0,0,0,1
"735",0,4,0,1,0,0,0,1
"736",0,4,0,1,0,0,0,1
"737",0,4,0,2,0,0,0,2
"738",0,2,0,1,1,0,3,1
"739",0,5,0,1,0,0,3,1
"740",0,1,0,1,0,0,3,1
"741",0,3,0,3,0,0,4,1
"742",0,3,0,2,0,0,0,1
"743",0,2,0,2,0,0,3,1
"744",0,1,0,2,0,0,3,1
"745",0,1,0,2,0,0,3,1
"746",0,4,0,1,0,0,2,1
"747",0,1,0,2,0,0,3,1
"748",0,5,0,1,0,0,2,1
"749",0,5,0,2,0,0,1,2
"750",0,2,0,2,0,0,0,1
"751",1,2,1,2,0,0,3,2
"752",0,1,0,2,0,0,0,1
"753",1,2,1,2,0,0,3,1
"754",1,2,1,2,0,0,3,1
"755",0,3,0,3,0,1,1,1
"756",0,2,0,2,0,0,1,1
"757",0,2,0,2,0,0,1,1
"758",0,6,0,2,0,0,1,1
"759",0,8,0,3,0,0,1,1
"760",0,2,0,2,0,0,1,1
"761",0,12,0,2,0,0,0,1
"762",0,4,0,2,0,0,1,1
"763",0,1,1,2,0,0,1,0
"764",0,1,0,1,0,0,1,1
"765",0,2,0,1,0,0,1,2
"766",0,1,1,2,0,0,1,0
"767",0,3,0,2,0,0,0,1
"768",0,2,0,2,0,0,0,1
"769",0,1,0,2,0,1,1,1
"770",0,6,0,2,0,0,1,2
"771",1,2,3,3,0,1,1,1
"772",0,7,0,1,0,0,2,1
"773",0,3,0,3,0,0,3,1
"774",0,3,0,3,1,0,3,1
"775",0,6,0,2,0,0,1,0
"776",0,2,0,2,0,0,1,1
"777",0,2,0,2,0,0,0,1
"778",0,2,0,2,0,0,0,0
"779",0,2,0,2,0,0,1,2
"780",0,1,0,1,0,0,0,1
"781",0,1,0,2,0,0,0,1
"782",0,1,0,2,1,0,0,1
"783",0,1,0,2,0,0,0,1
"784",0,1,0,2,0,0,1,1
"785",0,1,0,2,0,0,0,1
"786",0,1,0,2,0,0,0,1
"787",0,3,0,2,0,0,0,1
"788",0,1,0,1,0,0,2,1
"789",0,5,0,3,0,0,0,1
"790",0,5,0,2,0,0,1,2
"791",0,1,0,2,0,0,5,1
"792",0,1,0,2,0,0,3,1
"793",0,4,1,3,0,0,0,0
"794",1,9,1,2,0,0,1,2
"795",0,2,0,2,0,0,1,1
"796",0,7,0,2,0,0,0,1
"797",1,4,1,2,0,0,2,1
"798",1,2,1,1,0,0,1,2
"799",0,3,0,0,0,0,1,0
"800",0,6,0,2,0,0,1,1
"801",1,2,1,1,0,0,1,2
"802",1,2,1,1,0,0,1,2
"803",0,4,0,3,1,0,1,2
"804",0,1,0,2,0,0,2,2
"805",0,1,0,2,0,0,3,1
"806",0,1,0,3,0,0,1,1
"807",1,1,1,2,0,0,1,1
"808",0,2,0,2,0,0,0,1
"809",0,2,0,2,0,0,0,1
"810",0,4,0,3,0,0,1,2
"811",0,2,0,2,0,0,3,1
"812",1,1,1,2,0,0,1,1
"813",0,2,0,2,0,0,1,2
"814",0,3,0,2,0,0,1,1
"815",0,2,0,2,0,0,0,1
"816",0,2,0,1,0,0,1,2
"817",0,3,0,1,0,0,0,1
"818",0,3,2,2,0,0,1,1
"819",0,3,0,2,0,0,1,1
"820",0,1,0,3,0,0,2,1
"821",0,2,0,2,0,0,1,2
"822",0,3,0,1,1,0,0,1
"823",1,2,2,2,0,1,0,2
"824",1,6,1,2,0,0,0,2
"825",0,2,0,2,0,0,1,1
"826",1,3,1,2,0,0,2,2
"827",0,1,1,2,0,1,1,1
"828",0,7,1,2,0,0,0,1
"829",0,2,0,1,0,0,0,1
"830",0,2,2,3,0,1,1,1
"831",0,6,0,2,0,0,0,2
"832",1,3,2,3,0,0,1,1
"833",1,3,1,3,0,0,1,2
"834",1,3,2,3,0,0,1,1
"835",0,4,0,3,0,0,0,1
"836",0,1,0,3,0,0,2,2
"837",0,5,0,2,0,0,2,2
"838",0,2,0,2,0,0,0,0
"839",0,2,0,2,0,0,3,1
"840",0,5,0,2,0,0,1,1
"841",0,1,0,2,0,0,0,0
"842",1,3,2,3,0,0,1,1
"843",0,6,0,1,0,0,1,1
"844",0,4,1,2,0,0,2,1
"845",0,5,0,1,0,0,2,1
"846",0,2,0,3,0,0,0,3
"847",0,5,0,1,0,0,2,1
"848",0,3,0,2,0,0,1,1
"849",0,1,0,2,0,0,1,2
"850",0,5,0,2,0,0,1,1
"851",0,3,0,2,0,0,0,1
"852",0,3,0,2,0,0,0,1
"853",0,3,0,2,1,0,1,1
"854",0,3,0,3,1,0,0,1
"855",1,3,1,2,0,0,2,2
"856",1,2,1,2,0,1,1,2
"857",0,3,0,2,0,0,2,1
"858",0,2,0,2,0,0,3,2
"859",0,5,0,3,0,1,2,2
"860",0,5,0,1,0,0,2,2
"861",0,3,0,3,0,0,1,1
"862",0,2,0,2,2,0,2,1
"863",1,8,1,2,0,0,0,1
"864",0,1,0,2,0,0,2,1
"865",0,2,0,1,1,0,2,1
"866",0,3,0,3,0,0,2,1
"867",0,4,1,1,1,0,3,1
"868",0,3,0,2,0,1,1,2
"869",0,3,0,2,0,0,0,2
"870",0,2,0,2,0,0,4,1
"871",0,3,0,2,0,0,1,2
"872",0,1,0,2,0,0,3,1
"873",0,3,0,3,0,0,2,2
"874",0,3,0,2,0,0,3,1
"875",0,2,1,3,0,0,3,1
"876",0,3,0,2,0,0,1,2
"877",0,3,0,2,0,0,1,2
"878",0,5,1,2,0,0,2,2
"879",1,3,2,3,0,0,1,1
"880",1,2,1,2,0,0,2,1
"881",0,3,0,2,0,0,0,2
"882",0,3,0,2,0,0,0,2
"883",0,7,0,3,0,0,1,1
"884",0,3,0,3,0,0,0,2
"885",0,2,0,2,0,0,1,1
"886",0,3,0,2,0,0,1,2
"887",0,2,0,3,0,0,1,1
"888",1,3,1,3,0,0,2,1
"889",0,2,0,3,0,0,0,1
"890",1,4,2,2,0,0,1,2
"891",0,4,0,1,0,0,0,1
"892",0,3,0,2,0,0,0,2
"893",0,5,0,1,0,0,2,1
"894",0,3,0,2,0,0,3,2
"895",0,2,0,1,0,0,0,1
"896",0,3,0,2,0,0,1,2
"897",0,3,0,2,0,0,0,2
"898",0,3,0,2,0,0,1,2
"899",0,3,0,2,0,0,0,2
"900",0,3,0,2,0,0,2,2
"901",1,1,1,2,0,0,2,1
"902",1,1,1,2,0,0,2,1
"903",0,2,0,2,0,0,0,0
"904",0,5,0,1,0,0,2,1
"905",0,4,1,1,0,0,0,0
"906",0,3,0,3,0,0,0,2
"907",0,3,0,2,0,0,3,2
"908",0,3,0,2,0,0,1,2
"909",0,3,0,3,0,0,1,2
"910",0,3,0,2,0,0,1,2
"911",0,3,0,2,0,0,2,2
"912",0,3,0,2,1,0,1,2
"913",0,1,0,3,0,0,0,1
"914",0,3,0,2,0,0,1,2
"915",0,3,0,2,0,0,0,2
"916",0,3,0,2,0,0,2,2
"917",0,3,0,2,0,0,0,2
"918",0,3,0,2,0,0,1,2
"919",0,3,0,3,0,0,1,2
"920",0,2,1,1,0,0,1,1
"921",0,3,0,2,0,0,1,2
"922",0,3,0,2,0,0,1,2
"923",0,3,0,2,0,0,0,2
"924",0,2,1,1,0,0,1,1
"925",0,3,0,2,0,0,2,2
"926",0,3,0,2,0,0,1,2
"927",0,3,0,2,0,0,1,2
"928",0,1,3,2,0,0,1,1
"929",0,3,0,2,0,0,1,1
"930",0,1,0,1,0,0,1,1
"931",0,1,0,1,0,0,0,1
"932",0,2,0,2,0,0,0,1
"933",0,3,0,2,0,0,0,0
"934",0,2,0,3,0,0,1,1
"935",1,6,1,2,0,0,1,1
"936",0,3,0,2,0,0,0,2
"937",0,2,0,2,0,1,0,2
"938",0,2,0,2,0,0,0,2
"939",0,5,0,2,0,0,0,2
"940",0,7,0,2,0,0,2,1
"941",1,2,1,3,0,0,2,1
"942",0,3,0,3,0,0,1,2
"943",0,3,0,2,0,0,2,2
"944",0,3,0,2,0,0,3,3
"945",0,3,0,1,0,0,1,2
"946",0,3,0,3,0,0,2,2
"947",0,3,0,2,1,0,1,2
"948",0,3,0,2,0,0,1,2
"949",0,3,0,2,0,0,1,2
"950",0,3,0,3,0,0,1,2
"951",0,3,0,2,0,0,1,2
"952",0,3,0,3,0,0,0,2
"953",0,3,0,2,0,0,0,2
"954",0,3,0,2,0,0,2,3
"955",0,3,0,3,0,0,1,2
"956",0,1,0,2,0,0,0,1
"957",0,2,0,3,0,0,2,1
"958",0,3,0,3,0,0,1,2
"959",0,1,0,1,0,0,0,0
"960",1,3,1,2,0,0,2,2
"961",0,4,0,3,0,0,1,1
"962",1,4,1,2,2,0,0,0
"963",0,1,1,3,0,0,1,1
"964",0,3,0,2,0,0,1,2
"965",0,2,0,2,0,0,2,2
"966",0,4,0,3,0,0,0,1
"967",0,2,0,2,0,1,0,1
"968",0,3,0,2,0,0,0,2
"969",0,3,0,2,0,0,0,2
"970",0,3,0,2,0,0,2,2
"971",0,3,0,2,0,1,1,2
"972",0,3,0,2,0,0,0,2
"973",0,3,0,2,0,0,1,2
"974",0,3,0,2,0,0,3,2
"975",0,3,0,2,0,0,0,2
"976",0,3,0,2,0,0,1,2
"977",0,3,0,3,0,0,1,2
"978",1,7,1,2,0,0,3,1
"979",0,3,0,1,0,2,0,0
"980",0,11,0,2,0,0,1,2
"981",0,3,1,3,0,0,1,1
"982",0,3,0,2,0,0,0,2
"983",0,2,0,2,1,0,2,1
"984",0,3,0,2,0,1,1,2
"985",0,3,0,3,0,0,1,2
"986",0,3,0,2,0,0,3,2
"987",0,3,0,2,0,0,1,2
"988",0,3,0,2,0,0,1,2
"989",0,3,0,3,0,0,1,2
"990",0,3,0,2,0,0,0,2
"991",0,3,0,3,0,0,0,2
"992",0,4,0,2,0,0,0,1
"993",0,5,0,3,1,0,2,1
"994",0,3,0,2,0,0,1,2
"995",1,4,2,2,0,0,2,0
"996",0,4,0,2,0,0,0,0
"997",0,3,0,3,0,0,0,2
"998",0,3,0,3,0,0,0,2
"999",0,3,0,3,0,0,0,2
"1000",0,4,0,2,0,0,1,2
"1001",0,2,0,3,0,0,3,1
"1002",0,3,0,2,0,0,1,2
"1003",0,2,0,2,0,0,1,1
"1004",0,3,0,2,0,1,0,1
"1005",0,2,0,3,0,0,0,1
"1006",0,5,0,2,1,0,2,1
"1007",0,9,0,2,1,0,2,1
"1008",0,3,0,3,1,0,1,2
"1009",0,3,0,2,0,0,0,2
"1010",0,4,0,2,0,0,2,1
"1011",0,3,0,2,0,0,1,2
"1012",0,3,0,2,0,0,1,2
"1013",0,3,0,1,0,0,0,2
"1014",0,3,0,2,0,0,0,2
"1015",0,3,0,2,0,0,0,2
"1016",0,11,0,2,0,0,1,1
"1017",0,2,0,1,0,0,1,1
"1018",0,3,0,2,0,0,2,2
"1019",0,4,1,2,0,0,0,2
"1020",0,3,0,2,0,0,1,2
"1021",0,3,0,2,0,0,3,2
"1022",0,3,0,2,0,0,1,2
"1023",0,3,0,2,0,0,1,2
"1024",0,3,0,3,0,0,1,2
"1025",0,1,0,2,0,0,3,1
"1026",1,6,1,2,0,0,1,1
"1027",0,3,0,2,0,0,2,1
"1028",0,2,0,2,0,0,3,1
"1029",0,1,0,1,0,0,2,1
"1030",0,3,0,2,0,0,1,1
"1031",0,3,0,2,0,0,1,1
"1032",0,7,0,2,0,0,1,1
"1033",0,1,0,2,0,0,1,1
"1034",1,1,1,2,0,0,1,0
"1035",0,1,2,2,0,0,0,1
"1036",0,9,0,2,1,0,0,1
"1037",0,3,0,3,1,0,2,1
"1038",0,3,0,2,0,0,4,1
"1039",0,3,0,1,0,0,1,1
"1040",0,4,0,2,0,0,1,2
"1041",0,11,0,0,0,0,0,0
"1042",0,1,0,1,0,0,2,1
"1043",0,3,0,2,0,0,0,2
"1044",0,1,0,2,0,0,1,2
"1045",0,2,1,2,0,0,0,2
"1046",0,1,0,1,0,0,2,1
"1047",0,1,1,3,0,0,0,0
"1048",1,1,4,2,0,0,2,1
"1049",0,3,2,1,0,1,0,0
"1050",0,3,0,3,0,1,0,2
"1051",0,3,0,2,0,0,0,2
"1052",0,3,0,3,1,0,1,2
"1053",0,3,0,3,0,1,1,2
"1054",0,3,0,2,0,0,1,2
"1055",0,3,0,2,0,1,0,2
"1056",0,3,0,3,0,0,4,2
"1057",0,3,0,2,0,0,2,2
"1058",0,3,0,2,0,0,1,2
"1059",0,3,0,3,0,0,1,2
"1060",0,2,2,1,0,0,0,1
"1061",0,3,1,3,0,0,1,1
"1062",0,2,1,3,1,0,0,1
"1063",0,2,1,3,1,0,0,1
"1064",0,2,1,3,1,0,0,1
"1065",0,1,0,1,0,0,1,1
"1066",0,2,0,3,1,1,1,1
"1067",0,2,0,1,0,0,2,1
"1068",0,2,0,2,0,0,2,1
"1069",0,2,0,2,0,0,3,1
"1070",0,2,0,3,1,1,1,1
"1071",0,4,0,3,0,0,2,0
"1072",0,2,0,2,0,0,1,1
"1073",0,3,0,3,0,1,0,1
"1074",1,4,2,2,0,0,1,2
"1075",0,1,1,3,0,1,0,0
"1076",0,3,0,2,0,0,1,2
"1077",0,6,0,2,0,0,0,0
"1078",0,2,0,2,0,0,2,1
"1079",0,2,0,2,0,0,1,2
"1080",0,3,0,2,0,0,2,1
"1081",1,4,2,2,0,0,2,1
"1082",0,2,0,3,0,0,0,1
"1083",0,4,0,2,1,0,4,1
"1084",0,2,0,2,0,0,1,1
"1085",0,3,0,2,0,0,1,1
"1086",0,4,0,2,1,0,4,1
"1087",0,4,0,3,0,0,1,1
"1088",0,4,0,1,0,0,0,1
"1089",0,4,0,3,0,0,2,1
"1090",0,4,0,2,1,0,0,1
"1091",0,3,0,2,0,1,0,1
"1092",0,4,0,1,0,0,1,1
"1093",0,4,0,2,0,0,0,1
"1094",0,4,0,2,0,1,0,1
"1095",0,4,0,2,1,0,0,1
"1096",0,4,0,1,0,2,0,1
"1097",0,4,0,2,0,1,1,1
"1098",0,8,0,2,0,0,1,1
"1099",0,2,0,2,0,0,3,1
"1100",1,7,1,2,0,0,3,1
"1101",0,3,0,1,0,0,0,1
"1102",0,4,0,2,0,1,1,1
"1103",0,2,0,2,0,0,1,1
"1104",0,3,1,3,0,0,2,1
"1105",0,3,0,1,0,0,2,1
"1106",0,6,0,1,0,0,0,1
"1107",0,1,0,2,0,0,2,1
"1108",0,4,0,2,0,2,2,1
"1109",0,2,1,2,0,0,2,1
"1110",0,4,0,2,0,1,1,1
"1111",0,4,0,2,0,1,1,1
"1112",0,6,0,3,0,0,0,2
"1113",0,7,0,2,0,0,0,1
"1114",0,1,0,2,0,0,1,1
"1115",0,2,0,3,0,0,1,1
"1116",0,2,0,2,0,0,0,1
"1117",0,5,0,1,0,0,2,1
"1118",0,5,0,2,0,0,1,1
"1119",0,3,0,3,1,1,2,2
"1120",0,3,0,2,0,0,3,2
"1121",0,4,0,2,0,2,1,1
"1122",1,4,2,2,0,0,1,2
"1123",0,9,0,2,0,0,2,1
"1124",0,5,0,3,1,0,3,2
"1125",0,1,0,2,0,0,0,0
"1126",0,2,1,2,0,0,1,1
"1127",0,4,0,2,0,1,1,1
"1128",0,1,0,2,0,1,1,1
"1129",0,2,0,2,1,0,1,1
"1130",0,2,0,2,0,0,2,1
"1131",0,2,0,1,1,0,2,1
"1132",0,2,0,3,0,0,1,1
"1133",0,6,0,2,0,0,0,3
"1134",0,2,0,2,0,0,1,1
"1135",0,1,0,1,0,0,0,1
"1136",0,1,0,2,0,0,0,1
"1137",0,1,0,2,0,1,2,1
"1138",0,3,0,2,0,0,0,1
"1139",0,1,0,2,1,0,0,1
"1140",0,1,0,2,0,0,0,1
"1141",0,1,0,2,0,0,0,1
"1142",0,3,0,2,0,0,3,1
"1143",1,6,2,3,0,0,1,1
"1144",0,4,0,2,0,1,1,1
"1145",1,6,2,3,0,0,0,1
"1146",0,2,0,2,0,0,4,1
"1147",1,6,3,2,0,0,3,1
"1148",1,0,1,2,0,0,2,1
"1149",0,2,0,3,0,0,0,0
"1150",1,3,1,3,0,0,1,1
"1151",1,6,3,2,0,0,3,1
"1152",0,3,0,1,0,0,0,1
"1153",1,6,2,3,0,0,0,1
"1154",1,3,1,3,1,0,0,2
"1155",1,6,2,3,0,0,1,1
"1156",0,4,0,2,0,1,1,1
"1157",0,2,0,2,0,0,3,2
"1158",0,4,0,1,0,0,0,1
"1159",0,4,0,3,0,0,1,0
"1160",0,1,0,3,0,0,0,1
"1161",0,6,0,3,0,0,0,2
"1162",0,2,0,2,0,0,1,1
"1163",0,3,0,1,0,0,0,1
"1164",1,1,1,1,0,0,1,1
"1165",0,1,1,3,0,0,0,1
"1166",0,3,0,2,0,0,0,0
"1167",0,2,0,3,0,0,2,0
"1168",0,1,0,1,0,0,1,1
"1169",0,1,1,3,0,0,2,1
"1170",0,4,0,2,1,0,1,1
"1171",0,1,0,2,0,0,2,1
"1172",0,2,0,2,0,0,0,1
"1173",1,4,1,2,2,0,0,0
"1174",0,5,0,3,0,0,1,1
"1175",0,2,1,2,0,0,1,1
"1176",0,4,0,2,1,1,1,1
"1177",0,3,0,3,0,0,1,1
"1178",0,4,0,2,0,0,0,2
"1179",0,4,0,2,0,0,2,2
"1180",0,7,0,3,0,0,0,1
"1181",0,2,0,3,0,0,2,1
"1182",0,1,2,2,0,0,0,1
"1183",0,3,0,2,0,1,0,1
"1184",0,3,0,2,0,0,3,1
"1185",0,3,0,1,0,0,1,1
"1186",0,2,0,2,0,0,1,1
"1187",0,3,0,2,0,0,1,1
"1188",0,3,0,3,0,0,1,1
"1189",0,3,1,3,0,0,1,1
"1190",0,4,0,2,1,0,1,2
"1191",0,4,1,2,0,0,2,1
"1192",1,3,1,2,0,0,1,2
"1193",0,4,0,2,2,1,1,1
"1194",0,4,0,0,0,0,0,1
"1195",1,1,2,1,1,0,1,2
"1196",0,6,0,2,0,0,2,2
"1197",0,3,0,2,0,0,0,2
"1198",0,2,0,3,1,0,0,2
"1199",0,2,0,2,0,0,3,1
"1200",0,2,0,3,0,0,1,1
"1201",0,2,0,3,0,0,5,1
"1202",0,2,0,2,0,0,3,1
"1203",0,2,0,2,0,0,3,1
"1204",0,4,0,2,0,0,1,1
"1205",0,4,0,1,0,0,0,1
"1206",0,4,0,2,0,1,1,1
"1207",0,4,0,2,2,0,0,1
"1208",0,3,0,1,0,0,0,2
"1209",0,3,0,2,0,0,1,2
"1210",0,3,0,3,0,0,1,2
"1211",0,3,0,2,0,0,1,2
"1212",0,3,0,2,0,0,1,2
"1213",0,3,0,2,0,0,4,2
"1214",0,4,0,1,1,0,1,1
"1215",1,4,1,2,0,1,1,1
"1216",0,3,0,2,0,0,3,2
"1217",0,3,0,2,0,0,1,2
"1218",0,3,0,2,0,0,2,2
"1219",0,3,0,3,1,0,1,2
"1220",0,3,0,2,0,2,0,2
"1221",0,3,0,2,0,0,0,2
"1222",0,3,0,3,0,0,1,1
"1223",0,4,0,2,1,1,1,1
"1224",0,3,0,3,2,0,2,1
"1225",1,1,1,2,0,0,1,0
"1226",0,3,0,2,0,0,1,2
"1227",0,3,0,2,0,0,0,2
"1228",0,3,0,2,0,0,1,2
"1229",0,4,0,2,1,1,1,1
"1230",0,3,0,2,1,0,1,3
"1231",0,3,0,3,0,0,0,2
"1232",0,3,0,1,0,0,0,2
"1233",0,2,0,3,0,0,0,2
"1234",0,7,0,2,0,0,1,2
"1235",0,2,0,3,0,0,1,0
"1236",0,3,0,2,0,0,2,2
"1237",0,2,0,3,0,0,0,1
"1238",0,1,0,2,0,0,1,0
"1239",0,2,0,3,0,0,2,2
"1240",0,3,0,3,0,0,0,2
"1241",0,2,0,3,0,0,1,1
"1242",0,2,0,2,0,0,3,1
"1243",1,3,1,3,0,0,2,0
"1244",0,6,0,2,0,0,0,1
"1245",0,4,0,2,0,1,1,1
"1246",0,5,0,2,0,0,0,1
"1247",0,3,0,3,0,0,0,1
"1248",0,1,0,3,0,0,1,1
"1249",1,3,1,3,0,0,2,0
"1250",0,3,0,2,0,0,0,2
"1251",0,3,0,2,0,0,0,2
"1252",0,3,0,3,0,1,0,2
"1253",0,3,0,2,0,0,0,2
"1254",0,3,0,2,0,0,1,2
"1255",0,3,0,2,0,0,1,2
"1256",0,3,0,1,0,1,0,2
"1257",0,3,0,3,0,1,1,2
"1258",0,2,0,2,0,1,0,1
"1259",1,1,2,3,0,0,0,1
"1260",0,4,0,2,0,0,1,0
"1261",0,3,0,2,0,0,1,2
"1262",0,3,0,2,0,0,1,2
"1263",0,3,0,3,0,0,0,3
"1264",0,3,0,2,0,0,3,2
"1265",0,3,0,2,0,0,1,2
"1266",0,1,0,2,0,0,1,2
"1267",0,3,0,2,0,0,2,2
"1268",0,3,0,2,0,0,1,2
"1269",0,2,0,3,0,0,0,1
"1270",0,3,0,2,0,0,1,2
"1271",0,3,0,3,1,0,1,2
"1272",0,3,0,2,0,1,0,2
"1273",0,3,0,3,0,0,0,2
"1274",0,3,0,3,0,0,0,2
"1275",0,3,0,3,0,1,1,2
"1276",0,3,0,2,1,0,2,2
"1277",0,3,0,2,0,0,0,2
"1278",0,3,0,3,0,0,2,2
"1279",0,3,0,2,0,0,0,2
"1280",0,1,0,2,0,0,1,2
"1281",0,3,0,2,0,0,0,2
"1282",0,3,0,2,0,0,0,2
"1283",0,3,0,3,0,0,1,2
"1284",0,2,0,1,0,0,0,1
"1285",0,4,0,2,0,0,2,1
"1286",0,3,0,3,0,0,2,2
"1287",0,4,0,2,1,1,1,1
"1288",0,1,0,2,0,0,1,2
"1289",0,2,0,2,0,0,2,1
"1290",0,4,0,2,1,1,1,1
"1291",0,4,0,1,0,0,2,2
"1292",0,1,0,3,0,0,0,0
"1293",0,1,0,2,0,0,1,2
"1294",0,4,0,2,1,0,4,1
"1295",0,3,0,2,0,0,2,1
"1296",0,4,0,2,0,0,2,1
"1297",0,1,0,2,0,0,1,2
"1298",0,3,0,3,0,0,1,2
"1299",1,7,1,2,0,0,2,2
"1300",0,1,0,2,0,0,1,2
"1301",0,1,2,1,1,0,1,1
"1302",0,3,0,3,0,0,1,2
"1303",0,3,0,2,0,0,0,2
"1304",0,4,0,2,1,1,1,1
"1305",0,3,0,3,0,0,0,2
"1306",0,6,0,2,0,0,0,1
"1307",0,1,0,2,0,0,1,2
"1308",0,3,0,2,0,0,1,1
"1309",0,4,0,1,0,1,1,1
"1310",0,2,0,2,0,0,1,1
"1311",0,3,0,2,0,0,2,2
"1312",0,3,0,3,0,0,0,2
"1313",0,3,0,2,0,0,0,2
"1314",0,3,0,2,0,0,2,2
"1315",0,3,0,2,0,0,2,2
"1316",0,3,0,2,0,0,1,2
"1317",0,1,0,2,0,0,1,2
"1318",0,3,0,2,0,0,3,2
"1319",0,3,0,2,0,0,1,2
"1320",0,3,0,2,0,0,0,2
"1321",0,3,0,3,2,0,0,2
"1322",0,3,0,3,0,0,1,2
"1323",0,3,0,2,0,0,0,2
"1324",0,3,0,2,0,0,0,2
"1325",0,3,0,2,0,0,3,2
"1326",0,3,0,2,0,0,1,2
"1327",0,3,0,2,0,0,2,2
"1328",0,3,0,3,0,1,0,2
"1329",0,1,0,2,0,0,1,2
"1330",0,2,0,2,0,0,4,1
"1331",0,3,0,2,0,0,0,2
"1332",1,1,1,3,0,0,2,0
"1333",0,1,0,2,0,0,1,2
"1334",0,3,0,3,0,0,1,2
"1335",0,3,0,2,0,0,3,2
"1336",0,3,0,2,0,0,0,2
"1337",0,3,0,2,0,0,1,2
"1338",1,1,1,2,0,0,2,1
"1339",0,2,0,2,0,0,1,2
"1340",0,1,0,2,0,0,1,2
"1341",0,4,0,2,0,1,1,1
"1342",0,2,0,3,0,0,1,2
"1343",0,2,0,3,0,0,3,2
"1344",0,4,0,2,0,1,3,1
"1345",0,1,0,2,0,0,1,2
"1346",0,6,1,1,0,0,3,1
"1347",0,1,0,2,0,0,1,2
"1348",0,5,1,1,0,0,2,1
"1349",0,2,0,2,0,0,1,0
"1350",0,2,0,3,0,0,3,2
"1351",0,1,0,2,0,0,0,1
"1352",0,1,0,1,0,0,2,1
"1353",0,1,0,2,0,0,1,2
"1354",0,1,0,2,0,0,1,2
"1355",0,5,0,2,0,0,1,1
"1356",0,6,0,2,0,0,1,1
"1357",0,6,0,2,0,0,1,1
"1358",0,4,0,2,0,1,1,1
"1359",0,1,0,2,0,0,0,1
"1360",0,3,0,2,0,0,0,2
"1361",0,1,0,2,0,0,1,2
"1362",0,3,0,2,0,0,1,2
"1363",0,3,0,2,0,0,0,2
"1364",0,3,0,2,0,0,2,2
"1365",0,2,0,3,0,1,0,2
"1366",0,3,0,2,1,0,1,3
"1367",0,3,0,3,0,0,0,2
"1368",0,4,0,3,2,1,1,1
"1369",0,2,0,3,0,0,0,2
"1370",1,3,2,2,1,0,0,2
"1371",0,3,0,2,0,0,1,2
"1372",0,3,0,2,0,0,0,2
"1373",0,3,0,2,0,0,2,2
"1374",0,3,0,2,0,0,2,2
"1375",0,1,0,2,0,0,1,2
"1376",0,3,0,2,0,0,1,2
"1377",0,7,1,3,0,0,1,1
"1378",0,3,0,2,0,0,1,2
"1379",0,1,0,2,0,0,1,2
"1380",0,2,0,2,0,0,2,2
"1381",0,3,0,2,0,0,1,2
"1382",0,3,0,2,0,0,1,2
"1383",0,3,0,1,0,1,0,2
"1384",0,3,0,2,0,1,1,2
"1385",0,2,0,2,0,0,3,1
"1386",0,3,0,2,0,0,2,2
"1387",0,3,0,3,1,0,1,2
"1388",0,1,0,2,0,0,1,2
"1389",0,10,0,3,0,0,0,1
"1390",0,3,0,3,0,0,0,1
"1391",0,3,0,3,0,0,2,0
"1392",0,1,0,2,0,0,1,2
"1393",0,4,0,2,1,1,1,1
"1394",0,3,0,3,0,0,0,2
"1395",0,3,0,2,0,0,1,2
"1396",0,3,0,2,0,0,0,2
"1397",0,4,0,1,3,0,1,1
"1398",0,1,0,2,0,0,1,2
"1399",0,7,0,2,0,0,1,1
"1400",0,3,0,3,0,0,1,2
"1401",0,1,0,1,0,0,0,1
"1402",0,1,0,2,0,0,0,1
"1403",0,1,0,2,0,0,1,2
"1404",0,3,0,3,0,0,0,2
"1405",0,3,0,2,0,0,2,2
"1406",0,7,0,1,0,0,1,1
"1407",0,1,0,2,0,0,1,2
"1408",0,2,0,3,0,1,1,1
"1409",0,2,0,3,0,0,2,0
"1410",0,1,0,2,0,0,1,2
"1411",0,2,0,3,0,0,2,2
"1412",1,7,1,2,0,0,2,2
"1413",0,4,0,2,0,2,1,1
"1414",0,1,0,2,0,0,1,2
"1415",0,2,0,2,0,0,0,1
"1416",0,4,0,2,1,1,1,1
"1417",0,5,0,2,0,0,0,0
"1418",0,1,0,2,0,0,0,1
"1419",0,3,0,2,0,0,3,2
"1420",0,1,0,2,0,0,1,2
"1421",1,2,1,2,0,0,0,1
"1422",0,1,0,3,0,0,0,0
"1423",0,4,0,2,0,0,0,0
"1424",0,1,0,1,0,0,1,0
"1425",0,1,0,2,0,0,1,2
"1426",1,3,2,2,0,0,0,1
"1427",0,5,0,3,0,0,0,0
"1428",0,1,0,2,0,0,1,2
"1429",0,4,0,2,0,0,0,2
"1430",1,2,1,2,0,0,1,1
"1431",0,4,0,3,1,0,1,2
"1432",0,1,1,1,0,0,3,1
"1433",0,1,0,2,0,0,1,2
"1434",0,4,0,3,1,1,1,1
"1435",0,3,0,2,0,0,0,2
"1436",0,1,0,2,0,0,1,2
"1437",0,3,0,2,0,0,3,2
